,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,FHD,FHD,FHD,SHO_R,SHO_R,SHO_R,KNE_L,KNE_L,KNE_L,CHE,CHE,CHE,TOE_R,TOE_R,TOE_R,ANK_R,ANK_R,ANK_R,JAW,JAW,JAW,KNE_R,KNE_R,KNE_R,TOE_L,TOE_L,TOE_L,SHO_L,SHO_L,SHO_L,ANK_L,ANK_L,ANK_L,ASI_R,ASI_R,ASI_R,WRI_L,WRI_L,WRI_L,ELB_L,ELB_L,ELB_L,ASI_L,ASI_L,ASI_L,WRI_R,WRI_R,WRI_R,ELB_R,ELB_R,ELB_R
,ID,おでこ,おでこ,おでこ,右肩,右肩,右肩,左膝,左膝,左膝,胸骨,胸骨,胸骨,右爪先,右爪先,右爪先,右足首,右足首,右足首,あご,あご,あご,右膝,右膝,右膝,左爪先,左爪先,左爪先,左肩,左肩,左肩,左足首,左足首,左足首,右骨盤,右骨盤,右骨盤,左手首,左手首,左手首,左肘,左肘,左肘,左骨盤,左骨盤,左骨盤,右手首,右手首,右手首,右肘,右肘,右肘
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1524,12.700000,0.163113,1.768623,0.274702,0.213621,1.548504,0.433202,0.019990,0.496145,0.139288,0.027865,1.383155,0.255751,0.057190,0.029043,0.459329,0.178677,0.129128,0.531200,0.100559,1.593796,0.265517,-0.025995,0.515383,0.415194,0.111496,0.027828,0.097221,,,,0.241183,0.114151,0.057111,-0.026615,1.029350,0.400150,,,,,,,-0.010071,1.016245,0.107077,,,,,,
1525,12.708333,0.170424,1.764049,0.272234,0.215811,1.542432,0.430919,0.011301,0.492083,0.137584,0.032165,1.379412,0.254973,0.058651,0.028366,0.458997,0.176941,0.128727,0.531395,0.104813,1.588354,0.263445,-0.033985,0.511706,0.415989,0.109318,0.027517,0.099115,,,,0.241029,0.113010,0.057757,-0.027115,1.026462,0.399982,,,,,,,-0.011789,1.013713,0.106573,,,,,,
1526,12.716667,0.167325,1.757887,0.268989,0.220818,1.536495,0.429101,0.003498,0.487709,0.135832,0.036674,1.375180,0.254319,0.058689,0.028349,0.458705,0.179550,0.126625,0.532284,0.107091,1.582471,0.261452,-0.043266,0.508317,0.416658,0.107518,0.027612,0.099953,,,,0.241322,0.111958,0.058284,-0.029018,1.023394,0.399802,,,,,,,-0.012695,1.010675,0.106069,,,,,,
1527,12.725000,0.169984,1.752642,0.266302,0.223635,1.530590,0.427282,-0.005710,0.483395,0.134507,0.036652,1.370213,0.253474,0.059135,0.028167,0.458716,0.180355,0.125017,0.532934,0.106579,1.576199,0.259083,-0.049318,0.503805,0.417890,0.109236,0.027431,0.099333,,,,0.241595,0.110648,0.058438,-0.029602,1.019483,0.399659,,,,,,,-0.012923,1.006844,0.105663,,,,,,
1528,12.733333,0.167141,1.746516,0.263184,0.225914,1.524886,0.425782,-0.011384,0.478340,0.133746,0.038239,1.364960,0.252737,0.058578,0.028298,0.458652,0.179176,0.123634,0.533194,0.108788,1.569867,0.257180,-0.055227,0.498985,0.419219,0.110766,0.027643,0.097964,,,,0.242650,0.108782,0.058331,-0.029251,1.014992,0.399576,,,,,,,-0.013061,1.002467,0.105385,,,,,,
1529,12.741667,0.166286,1.740945,0.260518,0.226629,1.519519,0.424284,-0.014571,0.472618,0.133206,0.040034,1.359250,0.252024,0.059219,0.028069,0.458831,0.179470,0.121746,0.533222,0.106339,1.563109,0.255034,-0.060699,0.493622,0.420588,0.111609,0.027785,0.096913,,,,0.244746,0.106357,0.057982,-0.028233,1.010024,0.399624,,,,,,,-0.013488,0.997693,0.105256,,,,,,
1530,12.750000,0.160852,1.734915,0.257539,0.228323,1.514458,0.422789,-0.016728,0.466776,0.132724,0.040619,1.353200,0.251256,0.059269,0.028189,0.459026,0.183517,0.118532,0.533224,0.106854,1.556917,0.252836,-0.065742,0.487630,0.421595,0.110035,0.028536,0.096205,,,,0.244677,0.104568,0.057485,-0.027552,1.004642,0.399643,,,,,,,-0.013869,0.992552,0.105332,-0.264008,1.596478,0.646675,,,
1531,12.758333,0.159321,1.729918,0.255061,0.229446,1.509686,0.420928,-0.019203,0.460852,0.132090,0.040831,1.347042,0.250621,0.059196,0.028472,0.459131,0.182983,0.116543,0.532242,0.103568,1.550945,0.250767,-0.070078,0.481364,0.421942,0.111004,0.028398,0.095335,,,,0.247090,0.101740,0.056715,-0.025795,0.998800,0.399853,,,,,,,-0.013958,0.987174,0.105675,-0.246300,1.614756,0.650706,,,
1532,12.766667,0.151924,1.724751,0.252338,0.227718,1.505167,0.418227,-0.023375,0.454667,0.130949,0.039804,1.340785,0.249974,0.058643,0.029018,0.459229,0.187153,0.112881,0.531440,0.098834,1.545314,0.248292,-0.073544,0.474948,0.421910,0.113125,0.028313,0.093957,,,,0.250356,0.098597,0.055802,-0.023676,0.992485,0.400136,,,,,,,-0.012609,0.981518,0.106225,-0.233978,1.630414,0.654118,,,
1533,12.775000,0.145167,1.720054,0.249771,0.233683,1.501215,0.416256,-0.027873,0.448723,0.129651,0.037350,1.334407,0.249303,0.059235,0.029227,0.459563,0.190659,0.109190,0.530412,0.096803,1.540285,0.246323,-0.076189,0.468187,0.421779,0.117013,0.027615,0.092366,,,,0.254232,0.095145,0.055002,-0.019680,0.985639,0.400655,,,,,,,-0.010508,0.975495,0.106876,-0.221962,1.644338,0.657731,,,
1534,12.783333,0.136445,1.715443,0.247152,0.233391,1.496866,0.413546,-0.031635,0.442768,0.128731,0.035981,1.327931,0.248753,0.059532,0.029423,0.459828,0.192413,0.105871,0.529240,0.089194,1.534942,0.244362,-0.079039,0.461530,0.421568,0.115809,0.028501,0.090982,,,,0.256151,0.092172,0.054601,-0.015385,0.978220,0.401166,,,,,,,-0.007580,0.969039,0.107614,-0.211266,1.656884,0.661047,,,
1535,12.791667,0.127810,1.711077,0.244799,0.233656,1.493175,0.411003,-0.035367,0.436958,0.128177,0.033979,1.321615,0.248384,0.060059,0.029504,0.460097,0.196754,0.101727,0.528228,0.079814,1.529578,0.242315,-0.081018,0.454936,0.421694,0.116269,0.028561,0.090203,,,,0.256148,0.089974,0.054748,-0.011629,0.970478,0.401646,,,,,,,-0.004843,0.962414,0.108395,-0.200348,1.668136,0.664490,,,
1536,12.800000,,,,0.238466,1.490331,0.408804,-0.039147,0.431269,0.127980,0.031940,1.315532,0.248135,0.060345,0.029669,0.460292,0.201351,0.097584,0.526957,0.076324,1.524711,0.240676,-0.082417,0.448542,0.421978,0.116213,0.028613,0.090179,,,,0.256318,0.087734,0.055392,-0.005470,0.962421,0.402286,,,,,,,-0.002171,0.955469,0.109208,-0.187790,1.678357,0.668390,,,
1537,12.808333,0.107304,1.702190,0.240384,,,,-0.042661,0.425813,0.128240,0.030065,1.309481,0.247988,0.060875,0.029731,0.460554,0.201920,0.095198,0.525312,0.068826,1.519536,0.238936,-0.084909,0.443053,0.422287,0.116367,0.028559,0.090578,,,,,,,0.000397,0.954221,0.402783,,,,,,,0.003629,0.948025,0.110061,0.119866,1.706994,0.242593,,,
1538,12.816667,0.096326,1.697620,0.238509,,,,-0.046048,0.420560,0.129069,0.027845,1.303464,0.247959,0.061733,0.029649,0.460892,0.200890,0.093279,0.523820,0.057910,1.513915,0.237230,-0.087248,0.438313,0.422702,0.117995,0.028054,0.090901,,,,0.257106,0.083136,0.058310,0.007813,0.945975,0.403264,,,,,,,0.008926,0.940546,0.110897,-0.164772,1.695701,0.676505,,,
1539,12.825000,0.082341,1.692012,0.236755,0.245798,1.485092,0.400769,-0.048258,0.415405,0.130494,0.026562,1.297250,0.248055,0.063129,0.029343,0.461216,0.202419,0.090631,0.522830,0.050049,1.508082,0.235886,-0.086685,0.433700,0.423506,0.119389,0.027690,0.091081,,,,0.261011,0.079917,0.060193,0.016722,0.937810,0.403856,,,,,,,0.016455,0.932787,0.111624,-0.156715,1.702533,0.680451,,,
1540,12.833333,0.069501,1.686129,0.235279,0.233435,1.482880,0.397053,-0.049337,0.410453,0.132509,0.023196,1.290860,0.248193,0.063499,0.029413,0.461443,0.206940,0.087105,0.522784,0.040390,1.501633,0.234605,-0.088135,0.430512,0.424084,0.119426,0.027749,0.091358,,,,0.255715,0.080298,0.062417,0.024231,0.929944,0.404287,,,,,,,0.022439,0.924923,0.112425,-0.143585,1.709197,0.685955,,,
1541,12.841667,0.052966,1.679331,0.233806,,,,-0.053968,0.407266,0.134863,0.021047,1.284036,0.248403,0.064175,0.029353,0.461786,0.208664,0.084826,0.522734,0.030864,1.494731,0.233395,-0.087826,0.427828,0.424767,0.120706,0.027143,0.091915,,,,0.259369,0.077836,0.064498,0.031120,0.922468,0.404504,,,,,,,0.030112,0.917018,0.113206,-0.136047,1.714219,0.690961,,,
1542,12.850000,0.038366,1.672216,0.232521,0.185338,1.630470,0.271377,-0.055442,0.403987,0.137686,0.018497,1.277196,0.248722,0.064571,0.029387,0.462118,0.207653,0.083687,0.522777,0.017298,1.487084,0.231969,-0.088558,0.426202,0.425047,0.119711,0.027366,0.092637,,,,0.259875,0.076776,0.066352,0.040819,0.915140,0.404909,,,,,,,0.036712,0.909477,0.113971,-0.127090,1.718478,0.696766,,,
1543,12.858333,0.023464,1.664489,0.231333,0.198931,1.477149,0.387771,-0.058368,0.401983,0.140758,0.016925,1.270153,0.248882,0.065071,0.029442,0.462553,0.205578,0.083252,0.523060,0.008654,1.479108,0.230746,-0.087797,0.425171,0.425317,0.117309,0.028203,0.093309,,,,0.257940,0.076760,0.067870,0.050259,0.908243,0.405267,,,,,,,0.043709,0.902173,0.114808,-0.118431,1.721730,0.702999,,,
1544,12.866667,0.006587,1.655800,0.230022,0.193748,1.475501,0.385582,-0.058362,0.400138,0.144182,0.014992,1.262942,0.249267,0.065197,0.029590,0.462947,0.207058,0.081694,0.523890,-0.000169,1.470874,0.229457,-0.086737,0.424779,0.425619,0.115389,0.028805,0.093756,,,,0.256788,0.076815,0.068852,0.060886,0.901622,0.405711,,,,,,,0.052839,0.894881,0.115788,-0.108734,1.724356,0.709759,,,
1545,12.875000,-0.009125,1.646778,0.228795,,,,-0.059611,0.399450,0.147596,0.013476,1.255887,0.249580,0.066338,0.029235,0.463407,0.205875,0.081308,0.524199,-0.010668,1.461707,0.228185,-0.086006,0.425190,0.425898,0.115677,0.028536,0.094109,,,,0.255317,0.077191,0.069177,0.071966,0.895231,0.406191,,,,,,,0.061914,0.887983,0.116858,-0.099869,1.725815,0.716591,,,
1546,12.883333,-0.025505,1.636729,0.227608,,,,-0.060755,0.399692,0.150731,0.008972,1.248506,0.250021,0.067223,0.029040,0.463686,0.205868,0.080887,0.524295,-0.023092,1.452287,0.226936,-0.085205,0.426597,0.426139,0.116297,0.028301,0.094301,,,,0.254700,0.077631,0.068849,0.081789,0.889416,0.406705,,,,,,,0.068814,0.881913,0.117931,-0.092888,1.725940,0.723114,,,
1547,12.891667,-0.042706,1.626131,0.226433,0.152264,1.465188,0.377336,-0.059590,0.400185,0.153765,0.007507,1.240694,0.250704,0.066715,0.029224,0.463631,0.205879,0.080568,0.524011,-0.033915,1.442362,0.226050,-0.082552,0.428344,0.426553,0.115920,0.028391,0.094371,,,,0.255692,0.077634,0.068068,0.093187,0.883698,0.407489,,,,,,,0.078550,0.876000,0.119020,-0.085175,1.725276,0.729769,,,
1548,12.900000,-0.057436,1.614899,0.225511,0.149376,1.461250,0.374732,-0.060718,0.402097,0.156235,0.003229,1.232480,0.251241,0.066292,0.029396,0.463474,0.207542,0.079721,0.523654,-0.044696,1.431723,0.225490,-0.079931,0.430700,0.426924,0.116207,0.028292,0.094375,,,,0.257734,0.077389,0.067037,0.105448,0.878088,0.408493,,,,,,,0.088458,0.870290,0.119911,-0.077217,1.723479,0.736483,,,
1549,12.908333,-0.073986,1.602634,0.224647,0.136845,1.456571,0.370935,-0.058067,0.403627,0.158251,-0.001329,1.224141,0.251713,0.066166,0.029503,0.463380,0.210060,0.078506,0.523262,-0.055561,1.420621,0.225254,-0.075094,0.433062,0.427366,0.115776,0.028530,0.094348,,,,0.258054,0.077473,0.066144,0.115154,0.872741,0.409325,,,,,,,0.097061,0.864767,0.120485,-0.071350,1.720319,0.742674,,,
1550,12.916667,-0.089945,1.589472,0.223962,0.135660,1.451936,0.368491,-0.054437,0.405328,0.159613,-0.004424,1.214888,0.252250,0.065842,0.029693,0.463326,0.211578,0.077400,0.522766,-0.067047,1.408695,0.225274,-0.070751,0.435939,0.427509,0.116014,0.028548,0.094271,,,,0.259255,0.076852,0.065510,0.125029,0.867445,0.409995,,,,,,,0.106950,0.858929,0.120932,-0.064987,1.716096,0.748907,,,
1551,12.925000,-0.105928,1.575402,0.223924,0.127985,1.446424,0.365984,-0.052080,0.407455,0.160222,-0.007618,1.205015,0.252549,0.066158,0.029690,0.463556,0.212669,0.076019,0.522347,-0.075813,1.396157,0.225668,-0.066477,0.438612,0.427301,0.116139,0.028548,0.094102,0.148734,1.454596,0.101684,0.258959,0.076205,0.065274,0.135292,0.861979,0.410360,,,,,,,0.115803,0.852769,0.121244,-0.058846,1.710693,0.754993,,,
1552,12.933333,-0.117716,1.560846,0.224582,0.122702,1.440408,0.363943,-0.047912,0.409303,0.160260,-0.009699,1.194796,0.252746,0.066105,0.029922,0.463908,0.214298,0.074265,0.522258,-0.083806,1.383074,0.226418,-0.060862,0.440624,0.427093,0.115702,0.028831,0.093916,0.137594,1.447679,0.103190,0.261935,0.073985,0.065516,0.144995,0.856466,0.410378,,,,,,,0.124978,0.846406,0.121494,-0.052841,1.704116,0.760891,,,
1553,12.941667,-0.131316,1.545679,0.225742,0.117102,1.434072,0.361964,-0.043212,0.410959,0.159995,-0.013609,1.184221,0.252829,0.065964,0.030307,0.464253,0.215324,0.072170,0.522206,-0.092739,1.369617,0.227467,-0.052776,0.441822,0.427121,0.115988,0.028845,0.093842,0.131010,1.440329,0.104413,0.260738,0.072858,0.066281,0.155283,0.850684,0.410324,,,,,,,0.132965,0.840112,0.121629,-0.050781,1.695878,0.765738,,,
1554,12.950000,-0.146523,1.530502,0.226973,0.109631,1.427403,0.360164,-0.037197,0.412197,0.159531,-0.015940,1.173678,0.253338,0.065437,0.030788,0.464441,0.215431,0.069706,0.522110,-0.101676,1.356497,0.228750,-0.044914,0.442671,0.427179,0.116167,0.028899,0.093917,0.125404,1.432603,0.105308,0.261925,0.070495,0.067575,0.163126,0.845245,0.410142,,,,,,,0.141683,0.833806,0.121647,-0.049751,1.686687,0.770149,,,
1555,12.958333,-0.159032,1.515819,0.228651,0.102484,1.420445,0.358724,-0.030351,0.413241,0.158946,-0.017754,1.163405,0.254208,0.066650,0.030663,0.464671,0.217590,0.066629,0.522163,-0.108222,1.343415,0.230152,-0.038097,0.443514,0.426971,0.116894,0.028819,0.094112,0.119021,1.424516,0.105965,0.261234,0.068376,0.069176,0.169676,0.840221,0.409840,,,,,,,0.151171,0.827706,0.121496,-0.046822,1.676953,0.774767,,,
1556,12.966667,-0.168834,1.501990,0.230292,,,,-0.024711,0.414428,0.158260,-0.019936,1.153278,0.254946,0.067142,0.030811,0.464724,0.218544,0.063770,0.521854,-0.117606,1.330535,0.231472,-0.029737,0.443627,0.426710,0.118030,0.028549,0.094311,0.120731,1.417930,0.106932,0.266910,0.063832,0.070833,0.176682,0.835263,0.409577,0.008997,1.667738,-0.325861,,,,0.160565,0.822111,0.121237,-0.046623,1.666528,0.778490,,,
1557,12.975000,-0.177885,1.488383,0.231533,0.087152,1.405282,0.356268,-0.018370,0.415387,0.157550,-0.022454,1.143055,0.255271,0.068237,0.030796,0.464683,0.218060,0.061541,0.521347,-0.124251,1.317815,0.233040,-0.022163,0.443907,0.426287,0.118538,0.028600,0.094450,0.108487,1.408486,0.107273,0.267348,0.061026,0.072299,0.184427,0.830432,0.409215,0.010159,1.656904,-0.328254,,,,0.167951,0.817140,0.121045,-0.048042,1.655680,0.781778,,,
1558,12.983333,-0.189498,1.474520,0.232633,0.080381,1.397175,0.355508,-0.012085,0.416226,0.156779,-0.023628,1.132531,0.255309,0.070679,0.030238,0.464715,0.220333,0.058548,0.520739,-0.133243,1.305092,0.234454,-0.013838,0.443734,0.426041,0.118937,0.028717,0.094467,0.102853,1.400581,0.107683,0.268404,0.058095,0.073309,0.192156,0.825751,0.408869,0.014042,1.646092,-0.331308,,,,0.176438,0.812506,0.120878,-0.046867,1.645060,0.785707,,,
1559,12.991667,-0.198211,1.461030,0.233861,0.071884,1.388543,0.354880,-0.005981,0.417004,0.156158,-0.024541,1.121706,0.255021,0.072124,0.029985,0.464605,0.223167,0.055910,0.520089,-0.138354,1.292417,0.235999,-0.008022,0.444250,0.425563,0.120122,0.028528,0.094466,0.098137,1.392836,0.107914,0.269170,0.055525,0.073703,0.198700,0.821231,0.408560,0.014315,1.634437,-0.333759,,,,0.182130,0.808715,0.120766,-0.047791,1.634069,0.789354,,,
1560,13.000000,-0.206801,1.447523,0.235192,0.065990,1.379763,0.354611,0.001093,0.417697,0.156029,-0.025448,1.110837,0.254697,0.072861,0.029886,0.464393,0.225739,0.053928,0.519542,-0.144041,1.279927,0.237390,-0.001591,0.444858,0.425261,0.121049,0.028448,0.094348,0.093565,1.384992,0.107923,0.270254,0.053293,0.073218,0.207401,0.816650,0.408476,0.013666,1.622320,-0.336507,,,,0.191164,0.804727,0.120530,-0.048439,1.622675,0.793041,,,
1561,13.008333,-0.213726,1.434525,0.236164,0.058460,1.370944,0.354349,0.006692,0.419086,0.156525,-0.026276,1.100078,0.254529,0.073284,0.029786,0.464327,0.225964,0.053528,0.518950,-0.151485,1.267540,0.238508,0.002851,0.446490,0.424651,0.121550,0.028577,0.094235,0.090929,1.376924,0.107876,0.272557,0.051386,0.072289,0.213528,0.812659,0.408288,0.011044,1.609641,-0.338835,,,,0.199041,0.801579,0.120220,-0.049225,1.611047,0.796785,,,
1562,13.016667,-0.219209,1.421571,0.237205,0.053509,1.361689,0.354384,0.011420,0.420939,0.157348,-0.026977,1.089436,0.254460,0.073025,0.029792,0.464325,0.225067,0.054125,0.518519,-0.156830,1.255420,0.239454,0.005117,0.449283,0.423411,0.122201,0.028633,0.094130,0.088499,1.368890,0.107895,0.274210,0.050287,0.071285,0.222446,0.808435,0.408452,0.009407,1.596900,-0.341743,,,,0.207367,0.798589,0.119804,-0.050072,1.599233,0.800606,,,
1563,13.025000,-0.226824,1.408464,0.238161,0.047129,1.352801,0.354459,0.015377,0.423251,0.158185,-0.024553,1.078843,0.254735,0.072216,0.030120,0.464299,0.225101,0.054756,0.518354,-0.161331,1.243065,0.240326,0.009838,0.451685,0.422430,0.122190,0.028882,0.094191,0.083065,1.360742,0.107890,0.273344,0.050588,0.070622,0.229401,0.804713,0.408371,0.001575,1.583137,-0.343774,,,,0.213408,0.795972,0.119455,-0.051949,1.587204,0.804241,,,
1564,13.033333,-0.233920,1.395823,0.238952,0.041605,1.343748,0.354560,0.019511,0.425352,0.158730,-0.024331,1.068577,0.254838,0.072498,0.030025,0.464361,0.225029,0.055220,0.518284,-0.164625,1.231078,0.241031,0.012062,0.454242,0.421150,0.122463,0.028895,0.094301,0.081002,1.352734,0.107965,0.272523,0.050942,0.070460,0.234278,0.801727,0.408494,-0.000181,1.569916,-0.346686,,,,0.219254,0.793558,0.119140,-0.055695,1.574933,0.807350,,,
1565,13.041667,-0.235752,1.383871,0.239810,0.036421,1.334825,0.354800,0.022457,0.427686,0.158764,-0.023542,1.058727,0.254955,0.073116,0.029744,0.464304,0.224751,0.055246,0.518250,-0.168177,1.219316,0.241591,0.014866,0.455832,0.419959,0.122180,0.028994,0.094346,0.074606,1.344619,0.107960,0.273898,0.050469,0.070676,0.238243,0.799156,0.408448,-0.007170,1.555873,-0.349074,,,,0.225739,0.790968,0.118868,-0.059380,1.562735,0.810450,,,
1566,13.050000,-0.236708,1.372787,0.240617,0.031982,1.326329,0.355113,0.024037,0.429839,0.158443,-0.021548,1.048855,0.255163,0.073063,0.029661,0.464032,0.225197,0.054586,0.518360,-0.170400,1.207955,0.242112,0.016577,0.456862,0.418505,0.122437,0.028823,0.094359,0.072827,1.336852,0.107960,0.275063,0.049922,0.071219,0.241198,0.797201,0.408342,-0.015779,1.541780,-0.351179,,,,0.230079,0.788506,0.118750,-0.062546,1.550499,0.813570,,,
1567,13.058333,-0.239311,1.362441,0.241229,0.029049,1.317772,0.355539,0.026636,0.431252,0.157768,-0.019032,1.039514,0.255432,0.073109,0.029549,0.463752,0.225578,0.053701,0.518503,-0.172592,1.197560,0.242638,0.021515,0.456492,0.417353,0.122309,0.028820,0.094367,0.065933,1.329226,0.107823,0.274248,0.049699,0.071874,0.246325,0.794913,0.408323,-0.019646,1.527948,-0.353845,,,,0.235036,0.785618,0.118809,-0.067947,1.537909,0.816086,,,
1568,13.066667,-0.243639,1.352651,0.241695,0.026052,1.309688,0.355811,0.026997,0.432456,0.156823,-0.017774,1.030547,0.255532,0.073189,0.029418,0.463439,0.225880,0.052973,0.518680,-0.174890,1.187987,0.243116,0.020845,0.457237,0.415676,0.123063,0.028416,0.094432,0.062650,1.321608,0.107607,0.274937,0.048618,0.072448,0.249714,0.792421,0.408267,-0.029957,1.513963,-0.355523,,,,0.239663,0.782387,0.118864,-0.071770,1.525321,0.818783,,,
1569,13.075000,-0.247945,1.343638,0.242059,0.024220,1.301828,0.356233,0.029140,0.432585,0.155895,-0.016440,1.022322,0.255712,0.073112,0.029381,0.463167,0.225777,0.052647,0.518755,-0.177043,1.179149,0.243510,0.024229,0.456792,0.414507,0.121703,0.028908,0.094422,0.060336,1.314413,0.107197,0.275064,0.047835,0.072740,0.253687,0.789510,0.408355,-0.038454,1.500332,-0.357442,,,,0.244723,0.778601,0.118771,-0.077225,1.512495,0.820959,,,
1570,13.083333,-0.248708,1.335849,0.242494,0.022190,1.294672,0.356468,0.031618,0.432655,0.154918,-0.014651,1.014416,0.255983,0.072498,0.029586,0.462999,0.225880,0.052553,0.518790,-0.178364,1.171120,0.243844,0.026529,0.456894,0.413648,0.122701,0.028604,0.094320,0.056393,1.307344,0.106844,0.274290,0.047715,0.072688,0.257301,0.786358,0.408554,-0.046333,1.487280,-0.359074,,,,0.246226,0.775534,0.118672,-0.082153,1.499734,0.823101,,,
1571,13.091667,-0.249866,1.328571,0.242840,0.020554,1.287724,0.356601,0.031313,0.433561,0.153870,-0.012617,1.006950,0.256484,0.072365,0.029504,0.462977,0.225731,0.052555,0.518643,-0.180508,1.163471,0.243976,0.026714,0.457638,0.413142,0.122612,0.028746,0.094135,0.053963,1.300134,0.106466,0.275073,0.047347,0.072518,0.260870,0.782909,0.408820,-0.054451,1.474619,-0.360701,,,,0.252446,0.772098,0.118600,-0.088425,1.487043,0.824593,,,
1572,13.100000,-0.252086,1.322405,0.243041,0.019348,1.280822,0.356743,0.034235,0.434012,0.152804,-0.011804,0.999800,0.256855,0.072899,0.029169,0.463002,0.225227,0.052620,0.518478,-0.179702,1.156695,0.244113,0.027008,0.458374,0.413019,0.122755,0.028658,0.094030,0.052286,1.293370,0.105978,0.275049,0.047405,0.072474,0.264576,0.779498,0.409214,-0.062180,1.462449,-0.361938,,,,0.255325,0.769833,0.118812,-0.093735,1.474683,0.826065,,,
1573,13.108333,-0.251474,1.317049,0.243312,0.018692,1.274397,0.356840,0.034385,0.435234,0.151433,-0.010871,0.992682,0.257304,0.072159,0.029379,0.462932,0.225525,0.052435,0.518456,-0.180835,1.150633,0.244183,0.026737,0.459051,0.413095,0.122437,0.028784,0.093936,0.050204,1.287082,0.105686,0.275072,0.047442,0.072598,0.267080,0.776327,0.409525,-0.069317,1.451023,-0.363204,,,,0.259564,0.767648,0.119193,-0.099060,1.462814,0.827265,,,
1574,13.116667,-0.251798,1.312366,0.243408,0.017986,1.268387,0.356836,0.034431,0.436237,0.150148,-0.008659,0.985915,0.257859,0.072208,0.029395,0.463004,0.225971,0.052227,0.518472,-0.181671,1.145236,0.244283,0.027542,0.459362,0.413342,0.122858,0.028665,0.093777,0.048432,1.281071,0.105440,0.275320,0.047318,0.072733,0.269787,0.773412,0.409848,-0.075108,1.440303,-0.364335,,,,0.265060,0.765082,0.119477,-0.103836,1.451557,0.828423,,,
1575,13.125000,-0.251562,1.308130,0.243470,0.016140,1.262570,0.356711,0.035965,0.436792,0.149027,-0.009155,0.979835,0.258188,0.072296,0.029364,0.463037,0.224842,0.052563,0.518320,-0.182008,1.140458,0.244386,0.027363,0.459791,0.413496,0.123450,0.028530,0.093694,0.046689,1.275325,0.105130,0.275370,0.047189,0.072818,0.273569,0.770274,0.410160,-0.082767,1.430058,-0.365026,,,,0.265684,0.763037,0.119527,-0.108940,1.441186,0.829374,,,
1576,13.133333,-0.249317,1.304535,0.243519,0.014769,1.257050,0.356666,0.035003,0.437699,0.148182,-0.008592,0.974053,0.258437,0.072338,0.029357,0.463068,0.224728,0.052538,0.518251,-0.183444,1.136236,0.244394,0.028053,0.459938,0.413730,0.123970,0.028461,0.093620,0.045193,1.269915,0.104802,0.274591,0.047297,0.072819,0.275324,0.767483,0.410183,-0.086922,1.420776,-0.366074,,,,0.268240,0.760454,0.119571,-0.112953,1.431791,0.830452,,,
1577,13.141667,-0.248289,1.301580,0.243371,0.014225,1.251845,0.356726,0.035396,0.438135,0.147697,-0.007968,0.968622,0.258617,0.072350,0.029351,0.463112,0.224739,0.052458,0.518161,-0.185114,1.132390,0.244341,0.028419,0.460071,0.413874,0.123167,0.028818,0.093611,0.043274,1.264820,0.104546,0.275208,0.046905,0.072869,0.276892,0.764611,0.410138,-0.090233,1.412197,-0.367097,,,,0.272814,0.757723,0.119413,-0.116173,1.423386,0.831608,,,
1578,13.150000,-0.249618,1.298573,0.243051,0.014351,1.246863,0.356895,0.038072,0.437910,0.147458,-0.006485,0.963402,0.258779,0.071796,0.029485,0.463061,0.224373,0.052473,0.517995,-0.185129,1.128825,0.244275,0.028561,0.460207,0.413781,0.124277,0.028405,0.093572,0.042192,1.259975,0.104307,0.275643,0.046510,0.072878,0.279583,0.761545,0.410328,-0.095993,1.404198,-0.367673,,,,0.272911,0.756298,0.119379,-0.118462,1.415923,0.832809,,,
1579,13.158333,-0.246179,1.296339,0.242930,0.013956,1.242190,0.356974,0.039155,0.438151,0.147266,-0.004720,0.958521,0.258891,0.071960,0.029318,0.463126,0.224068,0.052481,0.517849,-0.185102,1.125783,0.244160,0.029659,0.460158,0.413534,0.123806,0.028569,0.093560,0.040977,1.255485,0.104163,0.275218,0.046537,0.072901,0.281225,0.758968,0.410564,-0.098648,1.397145,-0.368434,,,,0.274799,0.754853,0.119534,-0.120758,1.409272,0.833750,,,
